trade_date,symbol,pre_close,open,high,low,close,total_vol,total_amt,upper_limit,lower_limit
2006-11-17,600519.SH,64.68,64.98,65.5,63.0,64.56,3834146,244957666.0,71.15,58.21
2006-11-16,600519.SH,61.84,61.87,66.98,61.85,64.68,4862857,313184874.0,68.02,55.66
2006-11-15,600519.SH,59.9,60.48,63.0,59.6,61.84,3403376,211445126.0,65.89,53.91
2006-11-14,600519.SH,56.91,56.65,60.15,56.65,59.9,3130677,183957465.0,62.6,51.22
2006-11-13,600519.SH,57.6,57.5,57.5,55.9,56.91,2831549,161068513.0,63.36,51.84
2006-11-10,600519.SH,57.17,56.95,58.9,56.6,57.6,3315329,191717604.0,62.89,51.45
2006-11-09,600519.SH,56.81,56.55,57.2,56.12,57.17,1596243,90494365.0,62.49,51.13
2006-11-08,600519.SH,55.8,55.5,57.5,55.0,56.81,2534830,143238979.0,61.38,50.22
2006-11-07,600519.SH,56.09,56.1,56.9,55.5,55.8,2132645,119649818.0,61.7,50.48
2006-11-06,600519.SH,54.77,54.05,57.2,54.0,56.09,2674004,147856261.0,60.25,49.29
2006-11-03,600519.SH,54.77,54.99,55.49,53.7,54.77,1387640,75858369.0,60.25,49.29
2006-11-02,600519.SH,53.2,53.11,54.79,52.36,54.77,2331900,123978621.0,58.52,47.88
2006-11-01,600519.SH,53.99,53.6,54.0,52.98,53.2,1276204,67866974.0,59.39,48.59
2006-10-31,600519.SH,54.04,54.04,55.3,53.41,53.99,1126683,61092387.0,59.44,48.64
2006-10-30,600519.SH,54.02,54.0,54.35,53.3,54.04,1236943,66246109.0,59.42,48.62
2006-10-27,600519.SH,55.0,54.99,54.99,53.9,54.02,1479145,80382720.0,60.5,49.5
2006-10-26,600519.SH,55.18,55.0,55.36,54.0,55.0,2042850,112072591.0,60.7,49.66
2006-10-25,600519.SH,52.16,52.7,55.88,52.2,55.18,4747608,261743388.0,57.38,46.94
2006-10-24,600519.SH,51.0,51.05,52.58,50.8,52.16,2670912,138579123.0,56.1,45.9
2006-10-23,600519.SH,49.6,49.2,51.35,49.2,51.0,3899875,198293833.0,54.56,44.64
2006-10-20,600519.SH,50.0,49.96,50.15,49.57,49.6,1209540,60370256.0,55.0,45.0
2006-10-19,600519.SH,49.81,49.65,50.5,49.02,50.0,1661115,83199478.0,54.79,44.83
2006-10-18,600519.SH,48.14,48.0,50.21,47.5,49.81,2387883,118175550.0,52.95,43.33
2006-10-17,600519.SH,47.4,47.4,48.4,46.85,48.14,1537044,73212480.0,52.14,42.66
2006-10-16,600519.SH,49.01,49.0,49.0,46.8,47.4,3807675,180476685.0,53.91,44.11
2006-10-13,600519.SH,49.63,49.63,49.8,48.71,49.01,1489803,73257749.0,54.59,44.67
2006-10-12,600519.SH,49.74,49.74,50.26,49.08,49.63,1428689,70986726.0,54.71,44.77
2006-10-11,600519.SH,50.73,50.67,51.0,49.5,49.74,1211797,60357112.0,55.8,45.66
2006-10-10,600519.SH,50.87,51.5,52.5,50.5,50.73,2412448,124074029.0,55.96,45.78
2006-10-09,600519.SH,47.43,48.01,51.3,48.01,50.87,3797012,191569287.0,52.17,42.69
2006-09-29,600519.SH,46.81,46.8,47.88,46.5,47.43,2275622,107764446.0,51.49,42.13
2006-09-28,600519.SH,46.12,46.0,46.95,45.72,46.81,1677920,77577351.0,50.73,41.51
2006-09-27,600519.SH,45.98,45.89,46.35,45.66,46.12,805218,36977026.0,50.58,41.38
2006-09-26,600519.SH,46.72,46.67,46.68,45.96,45.98,1178972,54462375.0,51.39,42.05
2006-09-25,600519.SH,46.81,46.35,47.15,46.35,46.72,1047525,49168157.0,51.49,42.13
2006-09-22,600519.SH,46.8,46.76,47.0,46.1,46.81,1242597,57912198.0,51.48,42.12
2006-09-21,600519.SH,46.99,47.0,47.15,46.8,46.8,1631283,76643185.0,51.69,42.29
2006-09-20,600519.SH,46.41,46.29,47.32,46.08,46.99,2244246,105158852.0,51.05,41.77
2006-09-19,600519.SH,45.83,45.66,46.74,45.45,46.41,2999252,138992138.0,50.41,41.25
2006-09-18,600519.SH,45.84,45.88,46.1,45.28,45.83,3408476,155113047.0,50.42,41.26
2006-09-15,600519.SH,46.1,46.1,46.78,45.1,45.84,2924397,134841289.0,50.71,41.49
2006-09-14,600519.SH,43.88,44.0,46.14,43.2,46.1,6336687,284212834.0,48.27,39.49
2006-09-13,600519.SH,43.8,43.82,44.26,43.82,43.88,1842146,81014932.0,48.18,39.42
2006-09-12,600519.SH,44.13,44.13,44.13,43.7,43.8,1939305,85026963.0,48.54,39.72
2006-09-11,600519.SH,44.46,44.2,44.41,43.89,44.13,830299,36625467.0,48.91,40.01
2006-09-08,600519.SH,44.99,44.5,44.9,44.16,44.46,589062,26157744.0,49.49,40.49
2006-09-07,600519.SH,45.12,44.98,45.15,44.39,44.99,1051862,46987030.0,49.63,40.61
2006-09-06,600519.SH,44.94,44.9,45.45,44.8,45.12,1138069,51403210.0,49.43,40.45
2006-09-05,600519.SH,45.13,45.01,45.23,44.82,44.94,1235476,55522598.0,49.64,40.62
2006-09-04,600519.SH,45.07,44.78,45.27,44.78,45.13,590376,26589669.0,49.58,40.56
2006-09-01,600519.SH,45.23,45.35,45.37,44.88,45.07,1087394,48927412.0,49.75,40.71
2006-08-31,600519.SH,44.98,45.0,45.47,44.8,45.23,1235848,55827539.0,49.48,40.48
2006-08-30,600519.SH,45.66,45.25,45.8,44.8,44.98,969292,43806887.0,50.23,41.09
2006-08-29,600519.SH,43.85,43.97,46.21,43.96,45.66,3785440,171776439.0,48.24,39.47
2006-08-28,600519.SH,44.04,43.91,44.19,43.4,43.85,2557259,112066807.0,48.44,39.64
2006-08-25,600519.SH,44.11,44.11,44.59,43.8,44.04,747487,32852244.0,48.52,39.7
2006-08-24,600519.SH,44.42,44.0,44.4,43.88,44.11,1257407,55366636.0,48.86,39.98
2006-08-23,600519.SH,45.19,43.8,44.69,43.8,44.42,2105623,93035269.0,49.71,40.67
2006-08-22,600519.SH,44.17,44.0,45.35,44.0,45.19,1110875,49977253.0,48.59,39.75
2006-08-21,600519.SH,44.13,42.98,44.2,42.85,44.17,729321,32062134.0,48.54,39.72
2006-08-18,600519.SH,44.25,43.9,44.46,43.56,44.13,338123,14888941.0,48.68,39.83
2006-08-17,600519.SH,44.99,45.09,45.09,43.39,44.25,1092965,48410678.0,49.49,40.49
2006-08-16,600519.SH,44.12,44.1,45.09,44.0,44.99,899888,40252021.0,48.53,39.71
2006-08-15,600519.SH,43.81,43.55,44.18,43.5,44.12,639825,28008387.0,48.19,39.43
2006-08-14,600519.SH,44.08,44.08,44.28,43.2,43.81,1117366,49033692.0,48.49,39.67
2006-08-11,600519.SH,44.01,44.08,44.5,44.05,44.08,724713,32036673.0,48.41,39.61
2006-08-10,600519.SH,43.85,43.85,44.38,43.85,44.01,1310561,57720598.0,48.24,39.47
2006-08-09,600519.SH,43.21,43.25,44.3,43.0,43.85,1028841,44982771.0,47.53,38.89
2006-08-08,600519.SH,42.36,42.0,43.24,42.0,43.21,777176,33435494.0,46.6,38.12
2006-08-07,600519.SH,42.69,42.25,43.39,41.08,42.36,1414235,59874589.0,46.96,38.42
2006-08-04,600519.SH,42.98,43.0,43.38,42.0,42.69,1479341,63433581.0,47.28,38.68
2006-08-03,600519.SH,44.08,44.1,44.55,42.7,42.98,1665548,71947181.0,48.49,39.67
2006-08-02,600519.SH,44.74,44.7,45.0,43.88,44.08,886022,39215950.0,49.21,40.27
2006-08-01,600519.SH,44.0,44.0,45.0,43.9,44.74,1316838,58663703.0,48.4,39.6
2006-07-31,600519.SH,45.5,45.38,45.4,44.0,44.0,1594807,70945071.0,50.05,40.95
2006-07-28,600519.SH,46.18,46.0,46.09,45.25,45.5,2288646,104187953.0,50.8,41.56
2006-07-27,600519.SH,46.5,46.4,46.79,45.8,46.18,2451514,113653352.0,51.15,41.85
2006-07-26,600519.SH,46.82,46.82,47.0,45.85,46.5,1740430,80947127.0,51.5,42.14
2006-07-25,600519.SH,46.21,46.21,47.0,45.7,46.82,3254213,151329073.0,50.83,41.59
2006-07-24,600519.SH,44.43,44.1,46.87,43.8,46.21,4052541,185467434.0,48.87,39.99
2006-07-21,600519.SH,44.29,44.25,44.5,44.01,44.43,1075971,47693738.0,48.72,39.86
2006-07-20,600519.SH,43.47,43.43,44.39,42.88,44.29,1937201,85005958.0,47.82,39.12
2006-07-19,600519.SH,44.32,44.2,44.4,42.9,43.47,3132698,136738969.0,48.75,39.89
2006-07-18,600519.SH,44.86,44.82,44.86,44.03,44.32,1539232,68227611.0,49.35,40.37
2006-07-17,600519.SH,44.57,44.3,45.55,43.85,44.86,2568418,115482082.0,49.03,40.11
2006-07-14,600519.SH,44.67,44.2,44.75,43.62,44.57,1834374,80947648.0,49.14,40.2
2006-07-13,600519.SH,43.99,43.75,45.4,43.28,44.67,3942420,175231413.0,48.39,39.59
2006-07-12,600519.SH,44.75,44.7,44.75,43.55,43.99,3312513,145831734.0,49.23,40.28
2006-07-11,600519.SH,45.03,45.0,45.46,44.6,44.75,2721409,122211032.0,49.53,40.53
2006-07-10,600519.SH,45.99,45.88,45.88,44.85,45.03,2769775,125019271.0,50.59,41.39
2006-07-07,600519.SH,46.68,46.72,46.99,45.91,45.99,2802363,129587181.0,51.35,42.01
2006-07-06,600519.SH,46.55,46.5,47.1,46.1,46.68,2205560,103048532.0,51.21,41.89
2006-07-05,600519.SH,47.0,47.2,47.2,46.2,46.55,1557263,72575812.0,51.7,42.3
2006-07-04,600519.SH,46.8,46.5,47.05,45.65,47.0,5250666,242839931.0,51.48,42.12
2006-07-03,600519.SH,47.44,47.42,47.42,46.38,46.8,4828774,225238880.0,52.18,42.7
2006-06-30,600519.SH,48.1,48.25,48.75,46.8,47.44,3903278,185164398.0,52.91,43.29
2006-06-29,600519.SH,47.85,47.9,48.49,47.6,48.1,3719105,178456804.0,52.64,43.07
2006-06-28,600519.SH,48.96,48.86,48.86,47.6,47.85,2680057,128599786.0,53.86,44.06
2006-06-27,600519.SH,47.72,47.87,49.6,47.82,48.96,5146617,252140738.0,52.49,42.95
2006-06-26,600519.SH,46.68,46.7,48.35,46.7,47.72,4786959,227823194.0,51.35,42.01
2006-06-23,600519.SH,46.77,46.5,47.3,46.3,46.68,2792408,130091791.0,51.45,42.09
2006-06-22,600519.SH,47.33,47.0,47.48,46.7,46.77,2365379,111205968.0,52.06,42.6
2006-06-21,600519.SH,48.35,48.35,48.5,46.75,47.33,3632394,172805456.0,53.19,43.52
2006-06-20,600519.SH,48.53,48.15,48.86,47.71,48.35,3760892,181973717.0,53.38,43.68
2006-06-19,600519.SH,46.74,46.5,49.58,45.7,48.53,7630589,368697291.0,51.41,42.07
2006-06-16,600519.SH,46.4,46.39,47.3,46.2,46.74,4008029,188160360.0,51.04,41.76
2006-06-15,600519.SH,46.8,46.79,48.2,45.9,46.4,5131147,242480009.0,51.48,42.12
2006-06-14,600519.SH,45.94,45.5,47.2,43.5,46.8,6223384,287725376.0,50.53,41.35
2006-06-13,600519.SH,45.08,45.08,47.17,45.08,45.94,7482948,347247357.0,49.59,40.57
2006-06-12,600519.SH,42.6,42.0,45.19,41.5,45.08,7134449,311536764.0,46.86,38.34
2006-06-09,600519.SH,42.72,42.72,43.2,41.5,42.6,5841082,247306955.0,46.99,38.45
2006-06-08,600519.SH,42.03,41.83,43.09,41.01,42.72,5845435,247094039.0,46.23,37.83
2006-06-07,600519.SH,43.05,42.57,43.99,41.7,42.03,7100113,302769993.0,47.36,38.75
2006-06-06,600519.SH,44.87,44.23,44.23,43.0,43.05,5664197,246688992.0,49.36,40.38
2006-06-05,600519.SH,47.11,46.6,46.6,43.8,44.87,6874756,308294272.0,51.82,42.4
2006-06-02,600519.SH,49.5,49.5,49.5,46.6,47.11,7310473,348052311.0,54.45,44.55
2006-06-01,600519.SH,48.02,48.02,50.1,46.98,49.5,9033167,438913211.0,52.82,43.22
2006-05-31,600519.SH,48.39,48.45,51.9,46.88,48.02,15173103,747411522.0,53.23,43.55
2006-05-30,600519.SH,43.99,47.1,48.39,45.61,48.39,13875854,664776550.0,48.39,39.59
2006-05-29,600519.SH,39.99,40.0,43.99,40.0,43.99,8068362,345986865.0,43.99,35.99
2006-05-26,600519.SH,39.59,39.49,40.02,37.68,39.99,9180196,360661885.0,43.55,35.63
2006-05-25,600519.SH,44.97,45.0,47.0,38.1,39.59,19811697,811908674.0,47.0,35.78
2006-05-24,600519.SH,44.97,45.555,45.555,45.555,45.555,0,0.0,0.0,0.0
2006-05-23,600519.SH,45.56,45.555,45.555,45.555,45.555,0,0.0,0.0,0.0
2006-05-22,600519.SH,45.56,45.555,45.555,45.555,45.555,0,0.0,0.0,0.0
2006-05-19,600519.SH,45.56,45.555,45.555,45.555,45.555,0,0.0,0.0,0.0
2006-05-18,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-05-17,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-05-16,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-05-15,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-05-12,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-05-11,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-05-10,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-05-09,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-05-08,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-04-28,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-04-27,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-04-26,600519.SH,91.41,91.41,91.41,91.41,91.41,0,0.0,0.0,0.0
2006-04-25,600519.SH,89.13,89.0,93.2,87.61,91.41,3970465,357994221.0,98.04,80.22
2006-04-24,600519.SH,88.93,89.5,91.79,87.3,89.13,3624898,322955394.0,97.82,80.04
2006-04-21,600519.SH,84.03,83.77,90.5,83.01,88.93,3188609,278281209.0,92.43,75.63
2006-04-20,600519.SH,82.89,89.98,89.98,80.05,84.03,5561501,475176332.0,91.18,74.6
2006-04-19,600519.SH,75.35,82.89,82.89,82.08,82.89,4396751,364421942.0,82.89,67.82
2006-04-18,600519.SH,68.5,75.35,75.35,75.35,75.35,32444,2444655.0,75.35,61.65
2006-04-17,600519.SH,62.27,68.5,68.5,68.5,68.5,23810,1630985.0,68.5,56.04
2006-04-14,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-04-13,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-04-12,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-04-11,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-04-10,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-04-07,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-04-06,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-04-05,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-04-04,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-04-03,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-31,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-30,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-29,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-28,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-27,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-24,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-23,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-22,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-21,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-20,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-17,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-16,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-15,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-14,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-13,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-10,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-09,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-08,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-07,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-06,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-03,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-02,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-03-01,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-02-28,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-02-27,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-02-24,600519.SH,62.27,62.27,62.27,62.27,62.27,0,0.0,0.0,0.0
2006-02-23,600519.SH,58.7,58.71,62.5,58.29,62.27,1173027,69601180.0,64.57,52.83
2006-02-22,600519.SH,58.54,58.35,59.0,58.0,58.7,1033510,60384853.0,64.39,52.69
2006-02-21,600519.SH,57.39,56.88,58.55,56.88,58.54,1023900,59431946.0,63.13,51.65
2006-02-20,600519.SH,58.26,57.78,58.1,56.18,57.39,1084398,62004351.0,64.09,52.43
2006-02-17,600519.SH,58.67,58.66,58.88,58.12,58.26,890782,51929488.0,64.54,52.8
2006-02-16,600519.SH,58.09,57.65,59.99,57.3,58.67,1897750,110783125.0,63.9,52.28
2006-02-15,600519.SH,57.78,59.5,59.5,56.8,58.09,2899655,168845650.0,63.56,52.0
2006-02-14,600519.SH,57.78,57.78,57.78,57.78,57.78,0,0.0,0.0,0.0
2006-02-13,600519.SH,52.53,57.78,57.78,57.78,57.78,1696600,98029548.0,57.78,47.28
2006-02-10,600519.SH,48.48,48.4,53.0,48.08,52.53,3187395,160573342.0,53.33,43.63
2006-02-09,600519.SH,49.84,49.75,50.0,48.3,48.48,777030,38004186.0,54.82,44.86
2006-02-08,600519.SH,50.0,49.67,50.09,48.88,49.84,2226437,110727360.0,55.0,45.0
2006-02-07,600519.SH,47.4,47.4,50.01,47.15,50.0,2866581,140985315.0,52.14,42.66
2006-02-06,600519.SH,47.24,47.55,47.7,46.5,47.4,1569141,74143388.0,51.96,42.52
2006-01-25,600519.SH,45.51,45.62,47.5,45.32,47.24,1573073,73251753.0,50.06,40.96
2006-01-24,600519.SH,45.0,45.01,46.28,45.0,45.51,1145289,52535743.0,49.5,40.5
2006-01-23,600519.SH,45.98,46.0,46.0,44.9,45.0,1328642,59899023.0,50.58,41.38
2006-01-20,600519.SH,46.08,46.1,46.35,45.36,45.98,1421637,65092507.0,50.69,41.47
2006-01-19,600519.SH,46.16,46.78,46.8,45.77,46.08,728303,33651491.0,50.78,41.54
2006-01-18,600519.SH,46.05,46.0,46.96,46.0,46.16,970685,45114697.0,50.66,41.45
2006-01-17,600519.SH,46.55,46.0,46.62,45.8,46.05,1382470,63618353.0,51.21,41.89
2006-01-16,600519.SH,47.48,47.78,47.9,46.51,46.55,773084,36255138.0,52.23,42.73
2006-01-13,600519.SH,47.0,47.0,48.3,46.5,47.48,993688,47330433.0,51.7,42.3
2006-01-12,600519.SH,46.56,46.4,47.06,46.1,47.0,998972,46568064.0,51.22,41.9
2006-01-11,600519.SH,46.97,46.95,47.6,46.51,46.56,831515,39227536.0,51.67,42.27
2006-01-10,600519.SH,46.79,47.0,47.58,46.53,46.97,1745682,82153545.0,51.47,42.11
2006-01-09,600519.SH,45.23,45.35,47.3,45.3,46.79,2077080,96726018.0,49.75,40.71
2006-01-06,600519.SH,44.76,44.8,45.45,44.35,45.23,1716230,77233333.0,49.24,40.28
2006-01-05,600519.SH,44.28,44.2,45.3,44.12,44.76,1699230,75918198.0,48.71,39.85
2006-01-04,600519.SH,45.62,45.4,45.4,44.11,44.28,3550713,157456208.0,50.18,41.06
2005-12-30,600519.SH,46.77,46.5,46.52,44.9,45.62,3664756,167469295.0,51.45,42.09
2005-12-29,600519.SH,45.47,45.5,46.8,45.5,46.77,1567435,72783428.0,50.02,40.92
2005-12-28,600519.SH,44.92,44.99,45.5,44.76,45.47,625035,28274416.0,49.41,40.43
2005-12-27,600519.SH,44.21,44.3,44.99,44.13,44.92,729017,32574560.0,48.63,39.79
2005-12-26,600519.SH,44.08,44.2,44.5,43.8,44.21,699235,30863111.0,48.49,39.67
2005-12-23,600519.SH,43.23,42.91,44.2,42.9,44.08,629183,27434932.0,47.55,38.91
2005-12-22,600519.SH,42.96,42.66,43.6,42.51,43.23,334067,14361625.0,47.26,38.66
2005-12-21,600519.SH,43.38,43.1,43.6,42.72,42.96,495917,21349222.0,47.72,39.04
2005-12-20,600519.SH,43.85,44.04,44.05,43.0,43.38,454042,19679338.0,48.24,39.47
2005-12-19,600519.SH,43.47,43.5,44.08,43.25,43.85,470267,20587488.0,47.82,39.12
2005-12-16,600519.SH,42.86,42.8,43.66,42.5,43.47,667061,28659038.0,47.15,38.57
2005-12-15,600519.SH,42.48,42.53,42.9,42.01,42.86,593465,25306079.0,46.73,38.23
2005-12-14,600519.SH,41.37,41.05,42.8,41.03,42.48,1797593,75326820.0,45.51,37.23
2005-12-13,600519.SH,41.66,41.7,41.95,40.5,41.37,2041441,83729902.0,45.83,37.49
2005-12-12,600519.SH,42.88,42.8,42.8,41.65,41.66,1510220,63383458.0,47.17,38.59
2005-12-09,600519.SH,43.6,43.7,43.7,42.8,42.88,1546206,66478204.0,47.96,39.24
2005-12-08,600519.SH,43.74,43.54,44.0,43.53,43.6,365778,16002582.0,48.11,39.37
2005-12-07,600519.SH,43.76,43.5,44.13,43.5,43.74,430998,18878496.0,48.14,39.38
2005-12-06,600519.SH,44.17,43.7,44.13,43.5,43.76,1491667,65529318.0,48.59,39.75
2005-12-05,600519.SH,44.52,44.52,44.65,43.64,44.17,275743,12151492.0,48.97,40.07
2005-12-02,600519.SH,43.3,43.3,44.8,43.3,44.52,963383,42441653.0,47.63,38.97
2005-12-01,600519.SH,43.74,43.49,43.85,43.21,43.3,535424,23266367.0,48.11,39.37
2005-11-30,600519.SH,44.39,44.0,44.16,42.9,43.74,650820,28172021.0,48.83,39.95
2005-11-29,600519.SH,45.46,45.45,45.68,43.0,44.39,248880,11117104.0,50.01,40.91
2005-11-28,600519.SH,45.53,45.47,45.68,44.5,45.46,152378,6903246.0,50.08,40.98
2005-11-25,600519.SH,45.37,45.1,45.6,44.88,45.53,391387,17618489.0,49.91,40.83
2005-11-24,600519.SH,46.26,46.0,46.0,45.0,45.37,1088295,49193081.0,50.89,41.63
2005-11-23,600519.SH,46.14,45.72,46.4,45.6,46.26,137141,6306488.0,50.75,41.53
2005-11-22,600519.SH,45.65,45.45,46.58,44.5,46.14,353881,16131067.0,50.22,41.09
2005-11-21,600519.SH,45.3,45.0,45.75,44.8,45.65,457517,20639360.0,49.83,40.77
2005-11-18,600519.SH,44.96,45.0,45.8,44.01,45.3,694123,31397165.0,49.46,40.46
2005-11-17,600519.SH,45.89,45.8,45.86,43.19,44.96,1100802,49497150.0,50.48,41.3
2005-11-16,600519.SH,45.4,45.38,45.96,45.0,45.89,724856,33007959.0,49.94,40.86
2005-11-15,600519.SH,45.6,45.75,45.88,45.4,45.4,776760,35512394.0,50.16,41.04
2005-11-14,600519.SH,46.38,46.06,46.3,45.55,45.6,216289,9877960.0,51.02,41.74
2005-11-11,600519.SH,46.63,46.22,46.64,45.99,46.38,292691,13501333.0,51.29,41.97
2005-11-10,600519.SH,46.72,46.9,46.9,46.16,46.63,395013,18352311.0,51.39,42.05
2005-11-09,600519.SH,46.93,47.18,47.5,46.51,46.72,602073,28203162.0,51.62,42.24
2005-11-08,600519.SH,46.93,46.92,47.03,46.86,46.93,607730,28543068.0,51.62,42.24
2005-11-07,600519.SH,47.25,46.51,47.0,46.4,46.93,247517,11545343.0,51.98,42.53
2005-11-04,600519.SH,47.21,47.22,47.6,46.39,47.25,489562,22899009.0,51.93,42.49
2005-11-03,600519.SH,48.16,48.39,48.45,47.2,47.21,253970,12120721.0,52.98,43.34
2005-11-02,600519.SH,48.3,48.0,48.55,47.58,48.16,276609,13366082.0,53.13,43.47
2005-11-01,600519.SH,48.19,48.39,48.55,47.82,48.3,854288,41028115.0,53.01,43.37
2005-10-31,600519.SH,47.56,47.49,48.8,47.11,48.19,668572,32099219.0,52.32,42.8
2005-10-28,600519.SH,46.97,46.98,48.1,46.98,47.56,698231,33237651.0,51.67,42.27
2005-10-27,600519.SH,47.58,47.54,47.54,46.55,46.97,974815,45785210.0,52.34,42.82
2005-10-26,600519.SH,47.64,47.62,47.74,47.3,47.58,963579,45847901.0,52.4,42.88
2005-10-25,600519.SH,47.05,47.33,47.8,47.3,47.64,1159486,55177336.0,51.76,42.35
2005-10-24,600519.SH,46.3,46.2,47.15,46.2,47.05,444467,20771238.0,50.93,41.67
2005-10-21,600519.SH,46.23,46.1,46.45,46.0,46.3,339538,15694623.0,50.85,41.61
2005-10-20,600519.SH,46.9,46.72,47.1,46.05,46.23,572162,26662088.0,51.59,42.21
2005-10-19,600519.SH,46.9,47.09,47.45,46.47,46.9,792451,37063755.0,51.59,42.21
2005-10-18,600519.SH,45.71,45.7,46.9,45.7,46.9,964218,44960711.0,50.28,41.14
2005-10-17,600519.SH,45.54,45.15,46.5,44.89,45.71,946838,43391916.0,50.09,40.99
2005-10-14,600519.SH,47.09,46.98,47.45,45.3,45.54,494258,22786107.0,51.8,42.38
2005-10-13,600519.SH,47.51,47.55,47.91,46.72,47.09,1090753,51553349.0,52.26,42.76
2005-10-12,600519.SH,48.84,49.0,49.0,47.42,47.51,832795,39835259.0,53.72,43.96
2005-10-11,600519.SH,48.64,48.5,48.96,48.22,48.84,135909,6622928.0,53.5,43.78
2005-10-10,600519.SH,49.46,49.08,49.7,48.6,48.64,264795,12946800.0,54.41,44.51
2005-09-30,600519.SH,49.7,49.7,49.7,48.5,49.46,332415,16352331.0,54.67,44.73
2005-09-29,600519.SH,48.77,48.95,49.8,48.81,49.7,208496,10308512.0,53.65,43.89
2005-09-28,600519.SH,48.25,48.02,48.99,48.02,48.77,233695,11331850.0,53.08,43.43
2005-09-27,600519.SH,48.58,48.55,48.75,48.15,48.25,170921,8278850.0,53.44,43.72
2005-09-26,600519.SH,48.92,48.95,49.35,48.5,48.58,176660,8657470.0,53.81,44.03
2005-09-23,600519.SH,49.05,48.89,49.49,48.35,48.92,306446,15048364.0,53.96,44.14
2005-09-22,600519.SH,49.69,49.38,49.98,48.18,49.05,335826,16372929.0,54.66,44.72
2005-09-21,600519.SH,50.46,50.08,50.6,49.49,49.69,294927,14686809.0,55.51,45.41
